gene_id,gene_name
51609,RP11-317J19.1
51610,CTD-2005H7.1
51611,CTD-2005H7.2
51612,AP000654.4
51613,RP11-736K20.5
51614,RP11-736K20.6
51615,RP11-164N3.1
51616,RP11-164N3.2
51617,RP11-164N3.3
51618,RP11-699F16.2
51619,RP11-675M1.2
51620,RP11-203F8.1
51621,CCDC67
51622,RP11-680H20.2
51623,MRE11A
51624,RP11-685N10.1
51625,RP11-867G2.8
51626,RP11-867G2.6
51627,RP11-856F16.2
51628,RP11-712B9.2
51629,RP11-338H14.1
51630,CTD-2383M3.1
51631,TMEM133
51632,C11orf70
51633,RP11-732A21.3
51634,RP11-864G5.3
51635,RP11-315O6.1
51636,RP11-817J15.2
51637,RP11-563P16.1
51638,RP11-617B3.2
51639,RP11-886D15.1
51640,RP11-94P11.4
51641,RP11-677I18.3
51642,RP11-819C21.1
51643,RP11-144G7.2
51644,KDELC2
51645,RP11-25I9.2
51646,RP11-708B6.2
51647,RP11-262A12.1
51648,RP11-347E10.1
51649,RP11-89C3.4
51650,RP11-794P6.6
51651,RP11-108O10.2
51652,RP11-108O10.8
51653,HSPB2-C11orf52
51654,C11orf57
51655,AP002884.2
51656,RP11-356J5.4
51657,RP11-356J5.13
51658,RP11-356J5.12
51659,RP11-65M17.3
51660,RP11-629G13.1
51661,RP11-839D17.3
51662,RP11-667M19.10
51663,RP11-64D24.2
51664,RP11-212D19.4
51665,RP11-136I14.5
51666,AP000797.3
51667,AP000936.4
51668,AP000892.4
51669,FXYD6-FXYD2
51670,RP11-728F11.4
51671,TMPRSS4-AS1
51672,RP11-770J1.5
51673,ATP5L
51674,RP11-770J1.4
51675,RP11-770J1.3
51676,AP002954.3
51677,AP002954.4
51678,RP11-158I9.8
51679,RP11-110I1.12
51680,RP11-110I1.11
51681,RP11-110I1.14
51682,RP11-110I1.13
51683,RP11-334E6.3
51684,RP11-196E1.3
51685,PVRL1
51686,CTD-2523D13.1
51687,CTD-2523D13.2
51688,RP11-778O17.4
51689,TMEM136
51690,RP11-640N11.2
51691,RP11-730K11.1
51692,RP11-716H6.2
51693,C11orf63
51694,CTD-2216M2.1
51695,RP11-677M14.3
51696,RP11-677M14.7
51697,RP11-664I21.5
51698,RP11-687M24.4
51699,RP11-687M24.8
51700,STT3A-AS1
51701,RP11-680F20.10
51702,RP11-680F20.9
51703,RP11-680F20.12
51704,RP11-50B3.2
51705,RP11-712L6.5
51706,ST3GAL4-AS1
51707,RP11-115C10.1
51708,RP11-688I9.2
51709,CTD-2234N14.1
51710,RP11-480C22.1
51711,RP11-1007G5.2
51712,RP11-121M22.1
51713,RP11-890B15.2
51714,RP11-890B15.3
51715,AP002856.5
51716,RP11-217L21.1
51717,AP004372.1
51718,RP11-697E14.2
51719,RP11-448P19.1
51720,RP11-713P17.3
51721,RP11-700F16.3
51722,RP11-631M21.1
51723,RP11-490E15.2
51724,RP11-809C18.3
51725,RP11-363N22.2
51726,RP11-526P5.2
51727,RP11-118K6.3
51728,RP11-298E9.7
51729,RP11-298E9.6
51730,RP11-482E14.1
51731,RP11-433J20.1
51732,RP11-445P17.3
51733,FAM208B
51734,RP11-336A10.2
51735,RP11-318E3.9
51736,FBXO18
51737,RP11-536K7.3
51738,RP11-414H17.5
51739,RP11-563J2.2
51740,RP11-563J2.3
51741,RP11-799O21.2
51742,RP5-1031D4.2
51743,ATP5C1
51744,RP11-271F18.4
51745,RP1-251M9.2
51746,RP11-397O4.1
51747,RP3-323N1.2
51748,RP11-186N15.3
51749,RP11-445K13.2
51750,RP11-295P9.13
51751,RP11-295P9.12
51752,RP11-295P9.6
51753,RP11-353M9.1
51754,RP11-142M10.2
51755,RP11-397C18.2
51756,RP11-398C13.6
51757,C10orf111
51758,RP11-25G10.2
51759,FAM188A
51760,RP11-406H21.2
51761,RP11-124N14.3
51762,RP11-390B4.3
51763,RP11-457D2.3
51764,RP11-499P20.2
51765,RP11-354E11.2
51766,RP11-575A19.2
51767,RP11-275N1.1
51768,CASC10
51769,RP11-573G6.6
51770,LINC01552
51771,RP11-371A19.2
51772,RP11-165A20.3
51773,LINC00264
51774,LINC00202-1
51775,RP11-85G18.6
51776,RP11-351M16.3
51777,C10orf126
51778,KIAA1462
51779,RP11-192P3.4
51780,RP11-472N13.2
51781,RP11-472N13.3
51782,RP11-135A24.2
51783,CCDC7.1
51784,RP11-479G22.8
51785,RP11-462L8.1
51786,RP11-297A16.2
51787,RP11-324I22.2
51788,RP11-324I22.4
51789,RP11-425A6.5
51790,RP11-258F22.1
51791,RP11-162G10.5
51792,RP11-393J16.4
51793,RP11-508N22.12
51794,RP11-508N22.13
51795,RP11-508N22.9
51796,RP11-672F9.1
51797,RP11-351D16.3
51798,RP11-517P14.2
51799,RP11-402L1.4
51800,RP11-20J15.3
51801,RP11-285G1.9
51802,C10orf10
51803,RP11-445N18.5
51804,RP11-67C2.2
51805,FAM21C
51806,RP11-38L15.3
51807,RP11-38L15.2
51808,RP11-38L15.8
51809,RP11-144G6.4
51810,ABC7-42404400C24.1
51811,CH17-360D5.2
51812,RP11-523O18.1
51813,C10orf128
51814,RP11-123B3.2
51815,ERCC6-PGBD3
51816,LINC00843
51817,FAM21A
51818,RP11-512N4.2
51819,RP11-96B5.3
51820,RP11-40C11.2
51821,LINC01468
51822,RP11-556E13.1
51823,RP11-257I14.1
51824,RP11-443O13.3
51825,RP11-135D11.2
51826,RP11-388P9.2
51827,RP11-388P9.3
51828,RP11-131N11.4
51829,C10orf107
51830,RP11-491H19.1
51831,RP11-436D10.3
51832,RP11-170M17.1
51833,RP11-210G22.1
51834,RP11-344A5.1
51835,RP11-57G10.8
51836,RP11-153K11.3
51837,C10orf35
51838,RP11-262I2.2
51839,C10orf54
51840,RP11-442H21.2
51841,RP11-167P22.3
51842,RP11-344N10.2
51843,RP11-344N10.5
51844,RP11-152N13.16
51845,RP11-152N13.5
51846,RP11-537A6.9
51847,RP11-464F9.20
51848,RP11-464F9.22
51849,RP11-464F9.21
51850,RP11-574K11.29
51851,RP11-574K11.31
51852,RP11-574K11.8
51853,RP11-46O21.2
51854,RP11-77G23.2
51855,RP11-399K21.11
51856,RP11-399K21.13
51857,RP11-399K21.14
51858,RP11-399K21.10
51859,C10orf11
51860,RP11-369F10.2
51861,RP11-325D15.2
51862,RP11-328K22.1
51863,RP13-39P12.3
51864,RP11-126H7.4
51865,RP11-90J7.3
51866,RP11-342M3.5
51867,RP11-589B3.6
51868,RP11-506M13.3
51869,RP11-182L21.6
51870,FAM213A
51871,RP11-137H2.4
51872,RP11-202D18.2
51873,RP11-77P6.2
51874,RP11-359E3.4
51875,RP11-96C23.15
51876,RP11-96C23.10
51877,FAM35A
51878,RP11-57C13.6
51879,RP11-57C13.3
51880,RP11-149I23.3
51881,RP11-80H5.2
51882,RP11-80H5.6
51883,RP11-80H5.9
51884,RP11-15K3.1
51885,RP11-94M14.2
51886,RP11-236B18.2
51887,RP11-236B18.5
51888,RP11-402D21.2
51889,RP11-437J2.4
51890,RP11-391J2.3
51891,RP11-76P2.4
51892,RP11-400G3.5
51893,RP11-310E22.5
51894,RP11-310E22.4
51895,RP11-248J23.7
51896,C10orf131
51897,RP11-690P14.4
51898,C10orf12
51899,RP11-175O19.4
51900,RP11-452K12.4
51901,RP11-452K12.7
51902,RP11-548K23.11
51903,RP11-34A14.3
51904,RP11-441O15.3
51905,RP11-85A1.3
51906,RP11-483F11.7
51907,RP11-316M21.6
51908,RP11-34D15.2
51909,RP11-285F16.1
51910,RP11-411B6.6
51911,RP11-179B2.2
51912,C10orf2
51913,MGEA5
51914,C10orf76
51915,RP11-18I14.11
51916,RP11-47A8.5
51917,CYP17A1-AS1
51918,RP11-753C18.12
51919,BORCS7-ASMT
51920,RP11-724N1.1
51921,USMG5
51922,RP11-225H22.7
51923,RP11-225H22.4
51924,RP11-416N2.4
51925,OBFC1
51926,RP11-127L20.3
51927,RP11-56I23.1
51928,RP11-298H24.1
51929,RP11-655H13.2
51930,RP11-525A16.4
51931,RP11-348N5.9
51932,RP11-348N5.7
51933,RP11-324O2.3
51934,RP11-25C19.3
51935,RP11-57H14.2
51936,RP11-211N11.5
51937,CTB-1144G6.6
51938,RP11-106M7.1
51939,RP11-498B4.5
51940,RP11-539I5.1
51941,RP11-129M16.4
51942,CTA-109P11.4
51943,RP11-354M20.3
51944,FAM45A
51945,RP11-79M19.2
51946,RP11-95I16.4
51947,RP11-500G22.4
51948,RP11-500G22.5
51949,RP11-282I1.1
51950,RP11-12J10.3
51951,RP11-12J10.4
51952,METTL10
51953,FAM175B
51954,RP11-298J20.3
51955,RP11-59C5.3
51956,FLJ37035
51957,RP11-383C5.8
51958,RP11-223P11.3
51959,FAM196A
51960,RP11-4C20.3
51961,RP11-264E18.1
51962,RP11-109A6.2
51963,RP11-109A6.3
51964,RP11-234G16.4
51965,RP11-234G16.5
51966,LINC00959
51967,RP11-500G10.5
51968,RP11-540N6.1
51969,RP11-45A17.2
51970,RP11-45A17.4
51971,RP11-140A10.3
51972,RP11-432J24.2
51973,RP13-49I15.6
51974,RP11-122K13.12
51975,RP11-122K13.7
51976,RP11-108K14.8
51977,RP11-598F7.3
51978,RP11-598F7.4
51979,RP11-598F7.6
51980,RP11-283I3.2
51981,RP11-218M22.1
51982,RP11-359B12.2
51983,RP5-951N9.1
51984,RP5-1096D14.3
51985,RP5-1096D14.6
51986,RP11-986G18.2
51987,RP11-885B4.1
51988,RP4-816N1.6
51989,RP11-253E3.3
51990,RP5-1063M23.2
51991,RP11-476M19.2
51992,RP11-664D1.1
51993,RP11-500M8.7
51994,RP11-234B24.6
51995,RP11-234B24.2
51996,RP11-429A20.4
51997,RP11-1038A11.3
51998,RP1-102E24.8
51999,RP1-102E24.10
52000,RP5-940J5.9
52001,RP5-940J5.8
52002,RP5-940J5.6
52003,RP4-761J14.8
52004,RP4-761J14.10
52005,U47924.32
52006,U47924.31
52007,RP3-461F17.3
52008,RP11-273B20.1
52009,RP11-69M1.8
52010,RP11-266K4.13
52011,RP11-266K4.14
52012,RP11-266K4.9
52013,RP11-90D4.3
52014,RP11-20D14.3
52015,RP11-20D14.6
52016,RP11-259O18.5
52017,RP11-259O18.4
52018,RP11-118B22.4
52019,RP13-735L24.1
52020,RP11-75L1.1
52021,RP11-290C10.1
52022,AC091814.2
52023,RP11-133L14.5
52024,RP11-277P12.20
52025,KLRC4-KLRK1
52026,EIF2S3L
52027,RP11-711K1.8
52028,RP11-434C1.2
52029,RP11-253I19.3
52030,RP11-180M15.6
52031,RP11-180M15.3
52032,RP11-180M15.4
52033,RP11-392P7.6
52034,RP11-377D9.3
52035,RP11-134N1.2
52036,RP11-502N13.2
52037,RP11-174G6.1
52038,RP11-6B19.1
52039,RP11-424M22.3
52040,RP11-69C13.1
52041,RP11-871F6.3
52042,RP11-361I14.2
52043,RP11-405A12.2
52044,RP11-664H17.1
52045,RP11-284H19.1
52046,RP11-545J16.1
52047,RP11-125O5.2
52048,RP11-59N23.3
52049,RP11-729I10.2
52050,RP11-359J14.2
52051,RP11-268P4.4
52052,RP11-114G22.1
52053,RP11-153K16.2
52054,RP11-437F6.1
52055,RP11-444D3.1
52056,RP11-778H2.1
52057,RP11-625L16.3
52058,RP11-713N11.4
52059,RP11-713N11.6
52060,LYRM5
52061,RP11-295I5.3
52062,RP11-295I5.4
52063,RP11-707G18.1
52064,RP11-443N24.2
52065,RP11-283G6.3
52066,RP11-283G6.4
52067,RP11-283G6.5
52068,RP11-612B6.1
52069,RP11-513G19.1
52070,RP11-666F17.1
52071,ASUN
52072,RP11-421F16.3
52073,RP11-582E3.6
52074,RP11-582E3.2
52075,RP11-709A23.1
52076,RP11-1060J15.4
52077,RP11-1060J15.9
52078,RP11-860B13.1
52079,RP11-993B23.3
52080,RP11-967K21.1
52081,RP11-946L16.1
52082,RP11-946L16.2
52083,RP11-996F15.4
52084,RP11-996F15.2
52085,RP11-996F15.5
52086,RP11-996F15.6
52087,RP11-310I24.1
52088,RP11-77I22.2
52089,RP11-551L14.4
52090,RP11-551L14.6
52091,OVOS2
52092,FAM60A
52093,RP11-771K4.1
52094,METTL20
52095,RP11-467L13.7
52096,RP11-428G5.5
52097,KIAA1551
52098,RP11-50I19.2
52099,RP11-843B15.2
52100,RP11-278C7.4
52101,RP11-847H18.2
52102,RP11-847H18.3
52103,RP11-313F23.4
52104,RP11-804F13.1
52105,RP11-396F22.1
52106,RP11-554L12.1
52107,AC079630.4
52108,RP11-115F18.1
52109,RP11-413B19.2
52110,RP11-630C16.1
52111,RP11-630C16.2
52112,RP11-328C8.4
52113,RP11-25I15.2
52114,RP11-25I15.3
52115,RP11-547C5.2
52116,RP11-46I1.1
52117,RP11-478B9.1
52118,RP11-352M15.1
52119,RP11-352M15.2
52120,RP11-474P2.2
52121,RP11-96H19.1
52122,RP11-474P2.4
52123,RP11-474P2.6
52124,RP11-446N19.1
52125,RP11-493L12.3
52126,RP11-493L12.4
52127,RP1-197B17.3
52128,RP5-1057I20.4
52129,RP5-1057I20.5
52130,RP5-1057I20.2
52131,RP1-228P16.8
52132,RP11-474C8.8
52133,RP11-370I10.12
52134,RP11-370I10.2
52135,RP11-370I10.10
52136,RP11-370I10.6
52137,RP11-370I10.11
52138,RP11-722P11.4
52139,LINC00935
52140,RP11-579D7.4
52141,RP11-302B13.5
52142,RP11-386G11.5
52143,RP11-386G11.8
52144,RP11-386G11.10
52145,RP11-977B10.2
52146,RP11-161H23.5
52147,RP11-161H23.9
52148,RP11-70F11.8
52149,RP11-469H8.6
52150,RP4-605O3.4
52151,RP3-405J10.4
52152,RP11-407N8.6
52153,RP11-407N8.5
52154,RP11-607P23.1
52155,RP11-923I11.3
52156,RP11-923I11.8
52157,RP11-923I11.6
52158,RP11-923I11.4
52159,RP11-923I11.5
52160,RP11-1100L3.8
52161,RP11-1100L3.7
52162,RP1-288H2.2
52163,RP11-845M18.6
52164,RP11-983P16.4
52165,RP11-680A11.5
52166,RP11-793H13.11
52167,RP11-793H13.10
52168,RP11-793H13.3
52169,ATP5G2
52170,AC012531.25
52171,FLJ12825
52172,RP11-834C11.6
52173,RP11-834C11.5
52174,RP11-834C11.4
52175,RP11-834C11.8
52176,RP11-968A15.2
52177,RP11-753H16.3
52178,RP11-110A12.2
52179,RP11-644F5.10
52180,RP11-644F5.11
52181,RP11-603J24.4
52182,RP11-603J24.9
52183,RP11-603J24.17
52184,RP11-603J24.5
52185,RP11-603J24.14
52186,RP11-977G19.14
52187,RP11-977G19.10
52188,RP11-977G19.11
52189,RP11-977G19.12
52190,ATP5B
52191,RP11-123K3.4
52192,AC025165.8
52193,RP11-571M6.7
52194,METTL21B
52195,RP11-571M6.17
52196,RP11-571M6.18
52197,RP11-620J15.1
52198,RP11-620J15.2
52199,RP11-620J15.4
52200,RP11-620J15.3
52201,XRCC6BP1
52202,RP11-362K2.2
52203,RP11-767I20.1
52204,RP11-150C16.1
52205,RP11-272B17.1
52206,FAM19A2
52207,RP11-863H1.1
52208,RP11-631N16.2
52209,RP11-631N16.4
52210,RP11-415I12.3
52211,TMEM5
52212,TMEM5-AS1
52213,RP11-196H14.2
52214,RP11-196H14.4
52215,RP11-196H14.3
52216,RP11-114F3.4
52217,RP11-439H13.2
52218,RP11-338E21.3
52219,RP11-629N8.3
52220,RP11-766N7.3
52221,RP11-766N7.4
52222,RP11-230G5.2
52223,RP11-221N13.4
52224,RP11-366L20.2
52225,RP11-366L20.3
52226,RP11-745O10.4
52227,LLPH-AS1
52228,RP11-123O10.4
52229,RP11-542B15.1
52230,RP11-335O4.3
52231,RP11-43N5.1
52232,RP11-81H14.2
52233,RP11-637A17.2
52234,RP11-611O2.1
52235,RP11-611O2.5
52236,RP11-1143G9.4
52237,RP11-956E11.1
52238,RP11-588G21.2
52239,AC025263.3
52240,RP11-320P7.2
52241,LINC01481.1
52242,AC092881.1
52243,RP11-588H23.3
52244,RP11-785D18.3
52245,CTD-2021H9.1
52246,CTD-2021H9.2
52247,CTD-2021H9.3
52248,RP11-186F10.2
52249,RP11-293I14.2
52250,RP11-2H8.2
52251,RP11-314D7.2
52252,RP11-81H3.2
52253,RP11-81K13.1
52254,RP11-560G2.1
52255,RP11-585P4.5
52256,RP11-114H23.1
52257,RP11-290L1.3
52258,RP11-290L1.2
52259,RP11-54A9.1
52260,RP11-20E24.1
52261,RP1-34H18.1
52262,RP1-97G4.1
52263,RP11-781A6.1
52264,RP11-136F16.1
52265,RP11-38F22.1
52266,RP11-754N21.1
52267,RP11-390N6.1
52268,RP1-78O14.1
52269,RP11-359M6.1
52270,RP11-530C5.1
52271,RP11-530C5.2
52272,RP11-84G21.1
52273,RP11-272K23.3
52274,RP11-543H12.1
52275,RP11-121G22.3
52276,RP11-315E17.1
52277,RP11-362A1.1
52278,RP11-263K4.5
52279,RP11-193M21.1
52280,RP11-408B11.2
52281,RP11-900F13.3
52282,RP11-13A1.1
52283,RP11-13A1.3
52284,RP11-823E8.3
52285,RP11-1109F11.3
52286,RP11-1109F11.5
52287,RP11-734K2.4
52288,RP11-981P6.1
52289,LINC00936
52290,RP11-654D12.2
52291,RP11-567C2.1
52292,RP11-796E2.4
52293,RP11-756G20.1
52294,RP11-693J15.5
52295,RP11-511B23.1
52296,RP11-511B23.2
52297,RP11-202G11.2
52298,RP11-511B23.3
52299,RP11-486A14.2
52300,RP11-887P2.5
52301,RP11-1060G2.1
52302,RP11-1060G2.2
52303,RP11-74K11.2
52304,RP11-1105G2.4
52305,RP11-1105G2.3
52306,CEP83-AS1
52307,RP11-778J16.3
52308,RP11-167N24.4
52309,RP11-536G4.2
52310,RP11-536G4.1
52311,RP11-256L6.3
52312,RP11-510I5.4
52313,RP11-541G9.1
52314,RP11-690J15.1
52315,RP11-181C3.1
52316,RP11-473C19.1
52317,RP11-406H4.1
52318,RP11-175P13.2
52319,RP11-263E1.1
52320,RP11-285E23.2
52321,RP11-512N21.3
52322,RP11-554E23.2
52323,CCDC53
52324,RP11-554E23.4
52325,RP11-210L7.3
52326,RP11-328J6.1
52327,RP11-552I14.1
52328,RP11-341G23.4
52329,RP11-650K20.2
52330,RP11-818F20.5
52331,RP11-61E11.1
52332,RP11-61E11.2
52333,KIAA1033
52334,RP11-114F10.2
52335,RP11-114F10.3
52336,RP11-651L5.3
52337,RP11-144F15.1
52338,RP11-412D9.4
52339,RP11-128P10.1
52340,RP11-864J10.4
52341,RP11-554D14.7
52342,RP11-554D14.8
52343,RP11-554D14.6
52344,RP11-689B22.2
52345,RP11-256L11.3
52346,RP1-7G5.6
52347,RP11-837J7.4
52348,FAM109A
52349,RP3-473L9.4
52350,RP11-686G8.2
52351,RP11-162P23.2
52352,RP1-267L14.6
52353,RP1-267L14.3
52354,RP3-521E19.2
52355,RP1-71H24.1
52356,RP11-780K2.1
52357,RP11-100F15.2
52358,RP4-601P9.2
52359,RP11-116D17.3
52360,RP11-116D17.4
52361,RP11-110L15.1
52362,RP11-493P1.2
52363,RP11-497G19.1
52364,RP11-240G22.5
52365,RP11-231I16.1
52366,RP11-227B21.2
52367,RP11-131L12.3
52368,RP11-131L12.4
52369,RP11-364C11.2
52370,RP11-64B16.5
52371,RP11-768F21.1
52372,RP1-127H14.3
52373,CCDC64
52374,RP1-267D11.6
52375,RP1-278C19.8
52376,AL021546.6
52377,RP11-728G15.1
52378,RP11-173P15.3
52379,RP11-173P15.7
52380,RP11-340F14.6
52381,RP11-711D18.2
52382,RP13-941N14.1
52383,RP11-347I19.8
52384,RP11-347I19.7
52385,RP11-87C12.2
52386,RP11-87C12.5
52387,RP11-324E6.10
52388,RP11-324E6.6
52389,RP11-463O12.3
52390,RP11-197N18.7
52391,RP11-282O18.3
52392,RP13-942N8.1
52393,RP11-486O12.2
52394,RP11-380L11.4
52395,FAM101A
52396,RP11-214K3.24
52397,RP11-83B20.1
52398,RP3-446N13.5
52399,RP4-765H13.1
52400,RP5-944M2.3
52401,RP11-575F12.1
52402,RP11-575F12.3
52403,RP11-749H20.1
52404,RP13-653N12.1
52405,RP11-21K12.3
52406,RP11-337L12.1
52407,RP11-143E21.6
52408,RP11-989F5.1
52409,RP11-76C10.5
52410,RP11-495K9.3
52411,RP13-507P19.2
52412,RP11-897M7.4
52413,RP11-417L19.2
52414,RP11-417L19.4
52415,EP400NL
52416,RP13-977J11.2
52417,RP13-554M15.8
52418,RP13-672B3.2
52419,RP11-46H11.12
52420,RP11-46H11.3
52421,RP11-386I8.6
52422,CTD-2140B24.6
52423,CTD-2140B24.4
52424,RP11-408E5.5
52425,RP11-61K9.2
52426,RP11-61K9.3
52427,RP11-476H16.1
52428,RP11-172H24.4
52429,N6AMT2
52430,AL354828.2
52431,RP11-124N19.3
52432,C1QTNF9B-AS1
52433,SPATA13.1
52434,RP11-380N8.7
52435,RP11-428O18.6
52436,RP11-87C7.3
52437,ATP5EP2
52438,LINC01073
52439,RP11-380B4.3
52440,RP11-141M1.3
52441,RP11-179A7.2
52442,RP11-16D22.2
52443,RP11-307O13.1
52444,SPG20
52445,SPG20-AS1
52446,RP11-93G5.1
52447,RP11-50D16.4
52448,LHFP
52449,RP11-427J23.1
52450,LINC00548
52451,RP11-172E9.2
52452,RP11-74J13.8
52453,RP11-168P13.1
52454,RP11-65B7.2
52455,RP11-269C23.5
52456,RP11-442J21.2
52457,RP11-321C24.1
52458,RP11-290D2.6
52459,RP11-290D2.3
52460,KIAA0226L
52461,RP11-189B4.7
52462,RP11-279N8.1
52463,LINC00444
52464,RP11-90M2.5
52465,LINC00441
52466,RP11-156K23.3
52467,DLEU1-AS1
52468,DLEU7-AS1
52469,LINC00371
52470,RP11-327P2.5
52471,LINC00282
52472,UTP14C
52473,RP11-248G5.9
52474,RP11-245D16.4
52475,RP11-93H24.3
52476,LECT1
52477,RP11-24H2.3
52478,RP11-384G23.1
52479,RP11-108H9.1
52480,RP11-78L16.1
52481,RP11-285E18.2
52482,AC000403.4
52483,IRG1
52484,AC001226.7
52485,RNF219-AS1
52486,RP11-318G21.4
52487,RP11-52L5.6
52488,RNF219
52489,RP11-30L8.1
52490,RP11-29P20.1
52491,RP11-471M2.3
52492,RP11-632L2.2
52493,DNAJC3-AS1
52494,RP11-383H17.4
52495,RP11-261P24.2
52496,DOCK9-AS2
52497,RP11-214F16.8
52498,RP11-12G12.7
52499,RP11-151A6.6
52500,RP11-397O8.7
52501,RP11-29B2.6
52502,KDELC1
52503,BIVM-ERCC5
52504,RP11-255P5.2
52505,RP11-40E6.1
52506,RP11-40E6.2
52507,RP11-403A3.3
52508,RP11-403A3.2
52509,RP11-90L1.8
52510,CARKD
52511,RP11-365P13.5
52512,RP11-65D24.2
52513,RP11-450H6.3
52514,LINC00403
52515,RP11-88E10.4
52516,RP11-88E10.5
52517,GAS6-AS2
52518,RP11-146E13.4
52519,CTD-2292M16.8
52520,RPPH1
52521,RP11-203M5.2
52522,RP11-203M5.7
52523,TMEM55B
52524,RP11-903H12.3
52525,RP11-219E7.4
52526,RP11-84C10.4
52527,RP11-298I3.1
52528,RP11-298I3.5
52529,RP11-298I3.4
52530,RP11-66N24.3
52531,LRRC16B
52532,RP11-468E2.6
52533,RP11-468E2.5
52534,RP11-468E2.4
52535,RP11-468E2.1
52536,RP11-468E2.10
52537,RP11-80A15.1
52538,RP11-104E19.1
52539,RP11-314P15.2
52540,NOVA1-AS1
52541,RP11-626P14.1
52542,RP11-626P14.2
52543,RP11-384J4.2
52544,CTD-2591A6.2
52545,RP11-412H8.2
52546,CTD-2384A14.1
52547,RP11-148E17.1
52548,CTD-2503I6.1
52549,RP11-269C4.2
52550,CTD-2251F13.1
52551,RP11-1103G16.1
52552,RP11-159L20.2
52553,RP11-829H16.3
52554,RP11-596D21.1
52555,RP11-176H8.1
52556,CTD-2213F21.2
52557,RP11-159D23.2
52558,RP11-187E13.1
52559,RP11-187E13.2
52560,RP11-320M16.2
52561,RP11-73E17.2
52562,KIAA0391
52563,RP11-561B11.2
52564,RP11-317N8.5
52565,RP11-259K15.2
52566,RP11-81F13.1
52567,RP11-81F13.2
52568,RP11-356O9.2
52569,RP11-356O9.1
52570,CTD-2058B24.3
52571,CTD-2058B24.2
52572,CTD-2142D14.1
52573,RP11-96D24.1
52574,RP11-545M17.1
52575,CTAGE5
52576,RP11-407N17.5
52577,RP11-111A21.1
52578,RP11-662J14.2
52579,RP11-129M6.1
52580,CTD-2298J14.2
52581,RP11-214N1.1
52582,RP11-305B6.3
52583,RP11-99L13.2
52584,RP11-99L13.1
52585,RP11-163M18.1
52586,RP11-398E10.1
52587,RP11-857B24.1
52588,RP11-857B24.5
52589,FAM179B
52590,RP11-454K7.1
52591,RP11-2G1.1
52592,RP11-816J8.1
52593,RP11-649E7.5
52594,RP11-831F12.2
52595,RP11-596C23.6
52596,RP11-596C23.2
52597,ATP5S
52598,RP11-247L20.4
52599,RP11-406H23.2
52600,RP11-218E20.2
52601,RP11-218E20.5
52602,RP11-218E20.3
52603,RP11-1140I5.1
52604,RP11-255G12.2
52605,RP11-102G14.1
52606,RP11-463J10.2
52607,RP11-463J10.3
52608,RP11-463J10.4
52609,C14orf166
52610,RP11-1033H12.1
52611,RP11-841O20.2
52612,RP11-589M4.1
52613,RP11-589M4.3
52614,RP11-547D23.1
52615,AL163953.2
52616,AL162759.1
52617,RP11-665C16.5
52618,RP11-813I20.2
52619,CTD-2588E21.1
52620,RP11-930O11.2
52621,RP11-930O11.3
52622,RP11-930O11.1
52623,RP11-1085N6.2
52624,RP11-1085N6.3
52625,RP11-1085N6.5
52626,RP11-108M12.3
52627,C14orf105
52628,C14orf37
52629,RP11-517O13.3
52630,RP11-517O13.1
52631,RP11-16B13.1
52632,PCNXL4
52633,CTD-2184C24.2
52634,RP11-1042B17.3
52635,RP11-902B17.1
52636,RP11-47I22.4
52637,RP11-47I22.1
52638,RP11-47I22.2
52639,FLJ22447
52640,HIF1A-AS2
52641,CTD-2277K2.1
52642,RP11-355I22.5
52643,RP11-696D21.2
52644,CTD-2302E22.4
52645,CTD-2302E22.6
52646,RP11-544I20.2
52647,CTD-2555O16.1
52648,CTD-2555O16.2
52649,CTD-2555O16.4
52650,RP11-973N13.4
52651,RP11-973N13.3
52652,CHURC1-FNTB
52653,RP11-840I19.3
52654,CTD-2509G16.2
52655,CTD-2509G16.5
52656,CTD-2014B16.3
52657,RP11-783L4.1
52658,RP11-72M17.1
52659,RP11-862P13.1
52660,RP11-1012A1.4
52661,CTD-2566J3.1
52662,CTD-2325P2.4
52663,RP11-817G13.3
52664,RP11-363J20.1
52665,RP11-363J20.2
52666,RP11-486O13.2
52667,RP11-718G2.5
52668,RP11-486O13.4
52669,RP6-65G23.3
52670,RP1-292L20.3
52671,PCNX
52672,RP6-91H8.3
52673,RP6-91H8.1
52674,RP1-261D10.2
52675,AC005477.1
52676,RP3-514A23.2
52677,RP4-647C14.2
52678,RP4-647C14.3
52679,C14orf169
52680,RP3-414A15.2
52681,RP3-414A15.10
52682,RP4-693M11.3
52683,RP5-1021I20.1
52684,RP5-1021I20.5
52685,RP3-449M8.9
52686,CTD-2207P18.1
52687,RP11-950C14.3
52688,RP11-950C14.7
52689,CTD-3075F15.1
52690,RP11-293M10.1
52691,RP11-293M10.2
52692,RP11-293M10.6
52693,AC007182.6
52694,C14orf1
52695,RP11-270M14.4
52696,RP11-516J2.1
52697,RP11-187O7.3
52698,RP11-99E15.2
52699,RP11-488C13.6
52700,RP11-488C13.5
52701,RP11-7F17.8
52702,RP11-7F17.5
52703,RP11-7F17.4
52704,RP11-7F17.3
52705,RP11-232C2.2
52706,RP11-232C2.1
52707,CTD-2243E23.1
52708,RP11-588P7.2
52709,RP11-242P2.2
52710,RP11-242P2.1
52711,RP11-526N18.1
52712,RP11-114N19.3
52713,CTD-2506P8.6
